"Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","B365H","B365D","B365A","B365CH","B365CD","B365CA"
"12/03/2022","Altay","Yeni Malatyaspor","1","0","H","1","0","H","8","6","1","1","16","13","3","2","4","4","0","0","1.9","3.3","4","1.83","3.4","4.2"
"12/03/2022","Kasimpasa","Rizespor","3","1","H","1","0","H","22","9","7","4","16","5","3","4","1","0","0","1","1.6","4","5.25","1.5","4.33","5.75"
"12/03/2022","Trabzonspor","Goztep","4","2","H","2","2","D","16","15","10","6","10","14","3","6","2","3","0","0","1.57","3.75","5","1.65","3.75","4.2"
"13/03/2022","Kayserispor","Konyaspor","2","3","A","2","1","H","14","18","4","10","11","9","8","2","2","3","0","0","2.7","3.2","2.62","3.2","3.3","2.25"
"13/03/2022","Ad. Demirspor","Sivasspor","2","3","A","0","1","A","11","9","5","6","14","12","6","2","2","3","0","0","1.9","3.4","4","1.9","3.5","4"
"13/03/2022","Alanyaspor","Fenerbahce","2","5","A","0","1","A","14","18","9","9","14","14","12","4","1","2","0","0","2.62","3.3","2.6","2.8","3.25","2.5"
"14/03/2022","Buyuksehyr","Antalyaspor","0","1","A","0","1","A","15","6","4","3","13","7","7","6","3","0","0","0","1.72","3.5","4.75","2.05","3","4"
"14/03/2022","Galatasaray","Besiktas","2","1","H","2","0","H","19","10","7","1","12","16","4","5","4","4","0","0","2.45","3.3","2.75","2.2","3.4","3.1"
"14/03/2022","Giresunspor","Gaziantep","2","1","H","1","1","D","13","10","5","3","10","11","6","2","2","0","0","0","2.37","3.3","2.87","2.25","3.1","3.3"
"18/03/2022","Karagumruk","Kayserispor","3","0","H","2","0","H","15","15","6","4","11","8","3","6","2","3","0","0","1.95","3.6","3.6","1.95","3.6","3.75"
"18/03/2022","Rizespor","Trabzonspor","3","2","H","0","0","D","12","10","6","3","18","16","6","9","2","3","0","0","4.2","4","1.7","4.2","4","1.72"
"19/03/2022","Yeni Malatyaspor","Kasimpasa","0","2","A","0","0","D","8","14","2","6","11","15","3","4","1","0","0","0","3.75","3.6","1.9","3.8","3.75","1.83"
"19/03/2022","Ad. Demirspor","Buyuksehyr","2","1","H","1","0","H","15","11","6","2","14","14","6","4","2","2","0","0","2.3","3.3","2.9","2.15","3.3","3.2"
"19/03/2022","Goztep","Alanyaspor","0","2","A","0","0","D","7","12","0","4","15","10","2","4","2","1","0","0","2.3","3.4","2.87","2.4","3.5","2.7"
"19/03/2022","Besiktas","Hatayspor","1","1","D","1","1","D","22","10","12","3","9","15","7","4","1","4","0","0","1.7","4","4.33","1.57","4.2","5"
"20/03/2022","Antalyaspor","Giresunspor","4","1","H","1","0","H","13","14","8","6","17","16","4","2","3","0","0","0","2.1","3.3","3.4","2","3.2","3.8"
"20/03/2022","Sivasspor","Altay","2","1","H","0","0","D","12","10","5","3","14","17","7","1","1","2","0","0","1.8","3.5","4.33","1.8","3.3","4.75"
"20/03/2022","Gaziantep","Galatasaray","3","1","H","1","1","D","19","13","7","4","10","11","7","7","0","3","0","0","2.7","3.4","2.45","2.55","3.3","2.55"
"20/03/2022","Fenerbahce","Konyaspor","2","1","H","0","1","A","27","7","12","2","7","12","11","2","3","3","0","0","1.95","3.5","3.6","1.57","4","5"
"02/04/2022","Giresunspor","Sivasspor","2","2","D","0","2","A","18","12","7","5","8","11","7","3","0","1","0","0","2.3","3","2.87","2.25","3.1","2.9"
"02/04/2022","Altay","Antalyaspor","1","2","A","0","1","A","13","12","5","4","12","13","2","7","5","2","0","0","2.7","3.1","2.37","2.7","3","2.4"
"02/04/2022","Kayserispor","Fenerbahce","0","4","A","0","2","A","7","17","1","9","17","15","4","0","1","2","0","0","3.5","3.5","1.85","3.5","3.5","1.85"
"02/04/2022","Galatasaray","Karagumruk","2","0","H","2","0","H","10","11","4","7","12","8","5","7","1","2","0","0","1.65","3.6","4.33","1.6","3.6","4.75"
"03/04/2022","Kasimpasa","Gaziantep","2","1","H","1","1","D","17","6","8","3","11","8","7","3","4","3","1","1","1.95","3.4","3.25","1.85","3.5","3.5"
"03/04/2022","Alanyaspor","Rizespor","2","1","H","1","0","H","12","12","5","3","17","14","7","8","0","1","0","0","1.6","3.6","5","1.53","3.75","5.25"
"03/04/2022","Konyaspor","Goztep","3","0","H","2","0","H","17","7","7","1","12","7","6","9","0","1","0","1","1.8","3.5","3.6","1.7","3.75","4"
"03/04/2022","Trabzonspor","Besiktas","1","1","D","0","0","D","8","15","2","3","16","18","3","4","3","4","0","1","2","3.25","3.25","1.95","3.25","3.4"
"04/04/2022","Buyuksehyr","Yeni Malatyaspor","1","0","H","1","0","H","28","7","11","2","17","12","12","1","0","1","0","0","1.33","4.5","7.5","1.25","5","8.5"
"04/04/2022","Hatayspor","Ad. Demirspor","0","0","D","0","0","D","10","17","2","5","11","15","3","3","4","1","1","0","2.62","3.2","2.37","3.1","3.25","2.05"
"09/04/2022","Karagumruk","Kasimpasa","3","2","H","2","0","H","10","16","5","4","13","18","3","4","3","3","0","0","2.55","3.4","2.5","2.8","3.5","2.25"
"09/04/2022","Goztep","Kayserispor","1","2","A","1","2","A","19","8","7","3","17","8","6","4","1","2","0","0","2.05","3.5","3.1","1.9","3.75","3.4"
"09/04/2022","Rizespor","Konyaspor","2","1","H","1","1","D","11","9","3","3","12","18","5","3","3","2","0","2","3.5","3.5","1.95","3.2","3.4","2.05"
"09/04/2022","Besiktas","Alanyaspor","4","1","H","3","1","H","11","4","6","1","23","8","0","3","3","0","0","0","1.8","3.6","4","1.66","3.8","4.5"
"09/04/2022","Gaziantep","Trabzonspor","0","0","D","0","0","D","17","19","6","5","7","9","5","6","3","1","0","0","3.1","3.25","2.1","3","3.4","2.15"
"10/04/2022","Yeni Malatyaspor","Giresunspor","0","1","A","0","1","A","10","12","4","4","12","18","4","4","3","1","0","0","3.4","3.4","2","4.33","3.6","1.7"
"10/04/2022","Ad. Demirspor","Altay","3","1","H","2","0","H","18","13","9","4","6","10","7","7","1","1","0","0","1.57","4","4.75","1.36","4.75","6.5"
"10/04/2022","Sivasspor","Buyuksehyr","0","2","A","0","1","A","19","14","7","2","13","15","6","5","2","3","0","0","2.62","3.25","2.5","2.5","3.25","2.62"
"10/04/2022","Fenerbahce","Galatasaray","2","0","H","1","0","H","8","6","3","1","18","18","4","2","3","4","0","0","1.85","3.5","3.75","2.1","3.25","3.25"
"11/04/2022","Antalyaspor","Hatayspor","4","1","H","3","1","H","14","6","8","4","11","11","3","5","1","1","0","1","2.1","3.3","3.2","1.9","3.5","3.5"
"15/04/2022","Kayserispor","Rizespor","1","1","D","0","0","D","14","9","5","3","14","16","8","5","2","2","0","0","2","3.4","3.6","1.95","3.4","3.75"
"15/04/2022","Trabzonspor","Karagumruk","1","1","D","0","1","A","30","11","6","1","11","8","15","4","1","3","0","0","1.44","4.33","6.5","1.45","4.2","6.5"
"16/04/2022","Hatayspor","Sivasspor","1","1","D","0","1","A","7","8","3","4","8","11","4","4","2","1","0","0","2.5","3.2","2.62","2","3.4","3.4"
"16/04/2022","Alanyaspor","Antalyaspor","1","3","A","0","2","A","14","8","5","4","15","7","7","1","1","3","0","0","2.05","3.25","3.25","2","3.3","3.3"
"16/04/2022","Altay","Buyuksehyr","1","1","D","0","1","A","11","18","4","6","12","14","3","9","2","1","0","0","3.6","3.3","1.95","5","3.5","1.66"
"16/04/2022","Fenerbahce","Goztep","2","0","H","1","0","H","14","9","3","3","7","17","2","6","0","3","0","1","1.33","4.75","8","1.33","4.75","8"
"17/04/2022","Konyaspor","Gaziantep","4","1","H","2","0","H","20","8","9","6","10","10","3","7","1","2","0","1","1.75","3.6","4","1.8","3.6","3.8"
"17/04/2022","Kasimpasa","Ad. Demirspor","4","0","H","2","0","H","22","9","8","5","13","11","3","7","1","1","0","1","2.3","3.3","2.9","2.62","3.3","2.55"
"17/04/2022","Giresunspor","Besiktas","0","0","D","0","0","D","9","14","3","4","12","15","3","8","1","1","0","0","2.8","3.3","2.3","3.1","3.3","2.15"
"18/04/2022","Galatasaray","Yeni Malatyaspor","2","0","H","0","0","D","19","15","10","8","10","9","6","3","1","2","0","0","1.28","5","10","1.16","7","13"
"22/04/2022","Rizespor","Fenerbahce","0","6","A","0","3","A","9","20","3","14","13","10","6","11","3","1","1","0","6","3.8","1.53","5.5","3.75","1.57"
"23/04/2022","Gaziantep","Goztep","1","1","D","0","0","D","16","13","4","5","12","11","12","2","1","1","0","0","1.8","3.6","4.2","1.7","3.8","4.5"
"23/04/2022","Karagumruk","Giresunspor","2","1","H","0","0","D","7","8","2","4","12","6","2","5","1","0","1","0","2.3","3.4","2.87","2.2","3.4","3"
"23/04/2022","Ad. Demirspor","Trabzonspor","1","3","A","0","2","A","14","11","3","6","12","9","9","0","1","1","0","0","2.3","3.4","2.9","2.15","3.5","3.1"
"24/04/2022","Buyuksehyr","Hatayspor","3","0","H","0","0","D","21","3","8","1","6","10","3","2","1","1","0","0","1.65","3.6","5.25","1.6","3.75","5.5"
"24/04/2022","Yeni Malatyaspor","Konyaspor","2","3","A","0","2","A","11","13","5","7","9","11","1","10","2","2","1","0","4.75","4.2","1.6","5.25","4.33","1.53"
"24/04/2022","Altay","Galatasaray","0","1","A","0","1","A","14","7","4","5","15","8","6","5","3","4","0","0","4","3.4","1.85","4","3.4","1.9"
"24/04/2022","Antalyaspor","Kayserispor","1","1","D","0","0","D","7","12","1","4","11","10","5","4","0","1","0","0","1.66","3.6","4.75","1.6","3.8","5.25"
"25/04/2022","Besiktas","Kasimpasa","0","3","A","0","2","A","15","9","3","5","16","10","4","5","5","5","0","0","1.72","4","4","1.8","4","4"
"25/04/2022","Sivasspor","Alanyaspor","1","0","H","0","0","D","4","13","1","2","7","11","4","7","2","5","0","0","2.25","3.3","3.1","2.15","3.4","3.2"
"29/04/2022","Fenerbahce","Gaziantep","3","2","H","1","0","H","14","8","6","3","16","8","4","7","2","4","0","0","1.33","5","8","1.33","5.25","7.5"
"29/04/2022","Giresunspor","Ad. Demirspor","2","0","H","1","0","H","14","9","5","1","11","15","4","2","0","1","0","0","2.45","3.4","2.55","2.5","3.4","2.45"
"30/04/2022","Kasimpasa","Buyuksehyr","2","3","A","1","2","A","13","16","3","8","12","14","5","3","0","2","0","0","2.7","3.2","2.5","2.9","3.25","2.3"
"30/04/2022","Konyaspor","Karagumruk","1","2","A","1","0","H","15","11","2","3","12","12","4","3","1","1","0","0","1.66","3.6","4.5","1.57","3.8","5"
"30/04/2022","Hatayspor","Altay","0","1","A","0","1","A","10","7","1","3","7","14","9","2","3","1","0","0","1.75","3.5","4.2","1.57","3.8","5"
"30/04/2022","Trabzonspor","Antalyaspor","2","2","D","1","0","H","9","12","5","7","9","12","5","4","3","4","0","0","1.75","3.5","4.33","1.66","3.6","4.5"
"01/05/2022","Alanyaspor","Yeni Malatyaspor","2","1","H","0","1","A","40","4","11","3","15","11","17","2","2","1","0","1","1.25","5.25","11","1.1","9","17"
"01/05/2022","Kayserispor","Besiktas","2","3","A","1","0","H","13","17","4","6","13","20","4","6","0","4","0","1","3.5","3.75","1.85","3","3.6","2.05"
"01/05/2022","Galatasaray","Sivasspor","2","3","A","1","1","D","10","14","3","5","10","17","6","1","2","4","0","0","1.85","3.25","4","1.8","3.4","4.2"
"01/05/2022","Goztep","Rizespor","1","7","A","1","3","A","19","13","5","7","8","7","7","1","1","0","0","0","2","3.6","3.4","2.05","3.75","3.1"
"06/05/2022","Gaziantep","Kayserispor","1","1","D","1","1","D","12","8","4","4","14","6","4","3","1","3","0","0","1.72","3.6","3.8","1.65","3.8","4.2"
"06/05/2022","Hatayspor","Trabzonspor","1","1","D","0","0","D","10","15","5","6","12","9","10","4","1","0","0","0","2.4","3.5","2.5","2.4","3.5","2.5"
"07/05/2022","Karagumruk","Goztep","3","1","H","1","0","H","19","5","7","1","14","10","7","4","2","1","0","0","1.53","3.75","5","1.45","3.8","5.75"
"07/05/2022","Sivasspor","Kasimpasa","1","3","A","0","0","D","14","10","4","4","14","15","3","4","2","2","0","0","2.2","3.3","2.75","2.7","3.4","2.25"
"07/05/2022","Ad. Demirspor","Alanyaspor","1","2","A","1","1","D","14","11","6","5","12","22","6","3","3","4","0","0","1.9","3.6","3.25","1.95","3.6","3"
"07/05/2022","Buyuksehyr","Galatasaray","0","0","D","0","0","D","21","11","10","4","9","4","10","3","0","0","0","0","1.9","3.5","3.4","1.8","3.6","3.75"
"08/05/2022","Altay","Giresunspor","1","1","D","0","1","A","17","8","5","2","10","15","8","5","1","4","0","0","2.3","3.2","2.75","2.75","3.1","2.3"
"08/05/2022","Yeni Malatyaspor","Rizespor","1","3","A","1","2","A","13","12","2","8","9","11","4","6","1","2","0","0","3.75","3.4","1.8","3.2","3.25","2"
"08/05/2022","Besiktas","Fenerbahce","1","1","D","1","1","D","9","8","3","2","22","13","6","8","6","3","0","0","2.4","3.3","2.45","2.1","3.4","2.8"
"09/05/2022","Antalyaspor","Konyaspor","3","2","H","2","2","D","16","15","6","4","13","10","2","5","1","2","0","0","2.7","3.25","2.62","2.4","3.4","2.8"
"14/05/2022","Kayserispor","Yeni Malatyaspor","3","0","H","2","0","H","11","12","6","3","16","19","6","1","1","3","0","0","1.44","4.5","6.5","1.44","4.75","6"
"15/05/2022","Goztep","Besiktas","0","2","A","0","2","A","18","8","7","3","20","10","5","1","6","4","1","2","4.2","4.5","1.65","5.25","4.75","1.5"
"15/05/2022","Trabzonspor","Altay","2","1","H","1","0","H","16","5","3","3","6","6","5","1","1","0","0","0","1.4","4.75","7","1.55","4.33","5.25"
"15/05/2022","Alanyaspor","Gaziantep","3","0","H","0","0","D","20","11","8","3","17","10","5","2","3","3","0","0","1.65","4","4.75","1.4","4.75","7.5"
"15/05/2022","Fenerbahce","Karagumruk","0","0","D","0","0","D","16","12","6","4","11","2","8","5","4","2","0","0","1.5","4.5","5.5","1.66","4.2","4"
"15/05/2022","Giresunspor","Buyuksehyr","1","1","D","0","1","A","9","8","3","2","13","7","4","5","4","2","0","0","4","3.4","1.9","5","3.8","1.65"
"15/05/2022","Kasimpasa","Antalyaspor","2","4","A","1","1","D","16","20","4","8","9","7","3","6","2","1","0","0","1.9","3.75","3.5","2.4","3.6","2.6"
"15/05/2022","Konyaspor","Hatayspor","3","1","H","1","1","D","22","7","7","1","10","13","7","2","1","2","0","0","1.6","4.2","5","1.45","4.75","5.75"
"16/05/2022","Galatasaray","Ad. Demirspor","3","2","H","1","1","D","20","10","9","4","15","11","7","1","3","2","0","0","1.9","3.75","3.5","1.9","3.8","3.5"
"16/05/2022","Rizespor","Sivasspor","1","2","A","1","1","D","9","14","3","3","11","12","3","6","2","3","0","0","2.75","3.3","2.45","3.1","3.4","2.2"
"20/05/2022","Antalyaspor","Galatasaray","1","1","D","1","0","H","14","13","3","3","13","10","5","6","2","2","0","0","2.3","3.5","3","2.1","3.5","3.5"
"20/05/2022","Gaziantep","Rizespor","2","0","H","1","0","H","21","11","6","6","9","11","8","6","2","0","0","0","1.8","3.8","4","1.75","4","4.2"
"21/05/2022","Altay","Kasimpasa","2","4","A","1","2","A","12","12","7","6","11","12","6","3","0","1","0","0","3.1","3.6","2.1","3.4","4.33","1.85"
"21/05/2022","Sivasspor","Kayserispor","2","1","H","1","0","H","9","5","6","2","10","8","3","5","0","0","0","0","1.8","3.6","4.33","2.25","3.3","3.1"
"21/05/2022","Besiktas","Konyaspor","1","1","D","0","1","A","21","12","5","1","19","11","7","5","3","3","0","0","1.9","3.75","3.6","1.9","3.8","3.6"
"21/05/2022","Yeni Malatyaspor","Fenerbahce","0","5","A","0","1","A","7","29","4","12","8","8","0","10","1","3","1","0","12","5.75","1.22","8","6.5","1.28"
"22/05/2022","Buyuksehyr","Trabzonspor","3","1","H","3","0","H","12","14","4","6","20","11","3","7","2","0","0","0","1.8","3.6","4.33","1.5","4.33","6.5"
"22/05/2022","Karagumruk","Alanyaspor","0","1","A","0","1","A","17","18","5","6","11","14","8","7","1","2","0","0","3.1","3.6","2.2","3","3.6","2.15"
"22/05/2022","Ad. Demirspor","Goztep","7","0","H","5","0","H","23","6","10","1","11","8","2","1","0","2","0","0","1.4","5","6","1.45","4.75","5.75"
"22/05/2022","Hatayspor","Giresunspor","4","1","H","1","1","D","18","6","8","3","10","6","11","3","0","1","0","0","2.1","3.4","3.4","1.66","3.8","4.75"
"11/09/2020","Rizespor","Fenerbahce","1","2","A","0","0","D","9","17","3","8","11","12","3","11","1","2","0","0","3.7","3.75","1.9","4","3.8","1.8"
"12/09/2020","Karagumruk","Yeni Malatyaspor","3","0","H","1","0","H","7","20","6","7","19","10","8","6","4","3","0","0","2.75","3.6","2.37","2.75","3.6","2.37"
"12/09/2020","Sivasspor","Alanyaspor","0","2","A","0","1","A","10","12","4","6","14","11","7","6","4","2","0","0","2.25","3.5","3","2.1","3.5","3.4"
"12/09/2020","Galatasaray","Gaziantep","3","1","H","3","0","H","23","9","12","2","13","12","8","6","2","3","0","0","1.45","4.5","6.5","1.5","4.5","5.75"
"12/09/2020","Goztep","Denizlispor","5","1","H","3","0","H","10","8","6","1","15","13","4","6","0","3","0","0","2.15","3.3","3.4","2.1","3.3","3.5"
"13/09/2020","Ankaragucu","Erzurum BB","1","2","A","0","0","D","8","12","5","4","16","12","6","3","3","0","0","0","2.37","3.3","2.9","2.5","3.3","2.75"
"13/09/2020","Kayserispor","Kasimpasa","1","0","H","1","0","H","6","12","2","3","12","16","1","6","3","2","0","0","2.75","3.5","2.4","3.4","3.6","2"
"13/09/2020","Antalyaspor","Genclerbirligi","2","0","H","1","0","H","9","6","5","1","12","18","2","3","1","1","0","0","2.1","3.6","3.25","2","3.6","3.5"
"13/09/2020","Trabzonspor","Besiktas","1","3","A","0","1","A","8","12","4","5","7","17","4","3","3","2","1","0","2.1","3.5","3.3","2.1","3.6","3.2"
"14/09/2020","Hatayspor","Buyuksehyr","2","0","H","1","0","H","12","15","6","2","13","14","1","6","1","2","0","0","4.5","3.8","1.72","4.75","3.6","1.72"
"18/09/2020","Yeni Malatyaspor","Goztep","1","1","D","1","1","D","14","3","1","1","13","19","5","6","0","0","0","0","2.7","3.3","2.5","2.5","3.3","2.75"
"19/09/2020","Genclerbirligi","Konyaspor","0","0","D","0","0","D","12","10","1","1","10","13","6","1","0","3","0","0","2.3","3.2","3.2","2.75","3.2","2.5"
"19/09/2020","Denizlispor","Trabzonspor","0","0","D","0","0","D","9","13","2","4","17","13","7","7","3","0","1","0","4","3.5","1.85","3.2","3.6","2.1"
"19/09/2020","Alanyaspor","Kayserispor","2","0","H","1","0","H","18","10","8","1","10","12","5","1","1","3","0","0","1.44","4.2","7.5","1.44","4.2","7.5"
"19/09/2020","Besiktas","Antalyaspor","1","1","D","1","0","H","12","8","3","4","18","26","5","3","5","4","0","0","1.6","4.2","5","1.66","4.2","4.33"
"20/09/2020","Erzurum BB","Sivasspor","1","2","A","0","0","D","7","9","3","3","14","9","2","7","0","0","0","0","3","3.1","2.45","3.1","3.25","2.3"
"20/09/2020","Kasimpasa","Rizespor","2","0","H","1","0","H","16","11","7","6","14","9","5","8","3","1","1","0","1.83","3.75","4","1.9","3.75","3.6"
"20/09/2020","Buyuksehyr","Galatasaray","0","2","A","0","1","A","12","12","5","6","16","15","5","2","3","1","0","0","2.3","3.4","3","2.5","3.4","2.7"
"20/09/2020","Gaziantep","Karagumruk","2","2","D","0","1","A","14","11","9","4","15","14","7","7","2","2","0","0","2","3.4","3.75","1.95","3.4","3.8"
"21/09/2020","Fenerbahce","Hatayspor","0","0","D","0","0","D","12","0","4","0","15","14","3","1","1","6","0","2","1.44","4.5","6.5","1.75","3.8","4.33"
"25/09/2020","Karagumruk","Buyuksehyr","2","0","H","0","0","D","5","13","3","4","8","11","2","2","2","3","0","1","4.33","3.75","1.75","4","3.6","1.85"
"26/09/2020","Kayserispor","Erzurum BB","1","3","A","0","2","A","12","13","2","8","15","21","5","5","1","3","0","0","2.4","3.3","2.87","2.62","3.25","2.62"
"26/09/2020","Goztep","Gaziantep","2","2","D","0","1","A","13","9","4","4","19","10","2","4","3","1","0","0","2.1","3.4","3.4","2.05","3.4","3.5"
"26/09/2020","Hatayspor","Kasimpasa","1","0","H","0","0","D","11","6","3","3","14","16","6","3","2","3","0","0","2.62","3.3","2.62","2.37","3.3","2.9"
"26/09/2020","Trabzonspor","Yeni Malatyaspor","3","1","H","3","0","H","10","9","4","4","9","14","5","5","1","2","0","0","1.5","4.5","5.75","1.8","3.8","4"
"27/09/2020","Rizespor","Alanyaspor","1","1","D","0","0","D","11","12","4","3","15","19","4","6","2","1","0","0","3.2","3.4","2.2","2.62","3.5","2.55"
"27/09/2020","Konyaspor","Besiktas","4","1","H","1","0","H","10","10","4","2","12","17","3","4","4","4","0","0","3.4","3.6","2.05","2.7","3.4","2.5"
"27/09/2020","Sivasspor","Ankaragucu","0","0","D","0","0","D","13","2","3","2","16","17","6","2","1","2","0","0","1.57","4","5.5","1.45","4.6","6"
"27/09/2020","Galatasaray","Fenerbahce","0","0","D","0","0","D","9","15","5","1","16","14","5","9","7","4","0","0","2.2","3.4","3.2","2.15","3.5","3.2"
"28/09/2020","Antalyaspor","Denizlispor","1","0","H","0","0","D","10","5","5","2","21","11","7","3","0","2","0","0","2.1","3.4","3.4","1.95","3.3","4"
"02/10/2020","Ankaragucu","Kayserispor","0","1","A","0","1","A","14","12","5","3","7","15","7","2","1","2","0","0","1.95","3.3","4","1.85","3.4","4.33"
"02/10/2020","Gaziantep","Trabzonspor","1","1","D","0","0","D","10","4","2","3","16","11","5","6","4","2","0","1","3.1","3.75","2.15","2.9","3.75","2.25"
"03/10/2020","Yeni Malatyaspor","Antalyaspor","1","0","H","1","0","H","14","7","4","1","19","10","7","3","4","2","0","0","2.4","3.25","2.9","2.9","3.25","2.4"
